region,code,countryname,year,survname,ref_year,cpi_domain,cpi_domain_value,cpi2021_unadj,cpi2017_unadj,cpi2011_unadj,cpi2011,cpi2017,cpi2021,version,comparability,cur_adj,survey_coverage,cpi_replication,cpi_domain_var,comparable,cpi2005,cpi_data_level,ref_year_SM25,cpi2011_SM25,cpi2017_SM25,cpi2021_SM25,change_cpi2021,change_icp2021,change_cpi2017,change_icp2017,change_cpi2011,change_icp2011,cpi_id
SSA,SEN,Senegal,2011,ESPS-II,2011.29,National,1,.90700489,.97153521,1.0041129,1.00411285602852,.971535207183344,.907004888785185,14-Dec-25,3,1,N,,,,,2,2011.29,1.0041129,.97153521,.90700489,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,SEN,Senegal,2018,EHCVM,2018.5,National,1,.95616407,1.0241919,1.0585352,1.05853523985479,1.02419189973401,.956164072330549,14-Dec-25,4,1,N,,,,,2,2018.5,1.0585352,1.0241919,.95616407,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,SEN,Senegal,2021,EHCVM,2021.71,National,1,1.0242236,1.0970936,1.1338815,1.13388148929926,1.09709359960273,1.02422357001297,14-Dec-25,4,1,N,,,,,2,2021.71,1.1338815,1.0970936,1.0242236,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,SLB,Solomon Islands,2005,HIES,2005.5,National,1,.50680535,.54808057,.6460871,.646087102436148,.548080569919471,.506805351278473,14-Dec-25,0,1,N,,,,,2,2005.5,.6460871,.54808057,.50680535,0,0,0,0,0,0,CPI_v13_M_v01_A
EAP,SLB,Solomon Islands,2012,HIES,2012.79,National,1,.86618291,.93672654,1.1042299,1.10422986855165,.936726539495813,.866182909879102,14-Dec-25,1,1,N,,,,,2,2012.79,1.1042299,.93672654,.86618291,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,SLE,Sierra Leone,2003,SLIHS,2003.25,National,1,.18377975,.31070523,.51144322,.511443221734093,.310705233762878,.183779748949873,14-Dec-25,1,1,N,,,,,2,2003.25,.51144322,.31070523,.18377975,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,SLE,Sierra Leone,2011,SLIHS,2011,National,1,.35933558,.6075068,1,1,.607506797547154,.359335584362134,14-Dec-25,1,1,N,,,,,2,2011,1,.6075068,.35933558,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,SLE,Sierra Leone,2018,SLIHS,2018,National,1,.68630582,1.1602955,1.90993,1.90993001537433,1.16029546717924,.686305818165314,14-Dec-25,1,1,N,,,,,2,2018,1.90993,1.1602955,.68630582,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,1989,EHPM,1989,National,1,.22652589,.23623226,.24705627,2.16174236497546,2.06703226165277,1.98210152325168,14-Dec-25,0,.11428571,N,,,,,2,1989,2.1617424,2.0670323,1.9821015,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,1991,EHPM,1991,National,1,.33250397,.34675138,.36263931,3.17309395503867,3.03407458751209,2.90940977222985,14-Dec-25,0,.11428571,N,,,,,2,1991,3.173094,3.0340746,2.9094098,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,1995,EHPM,1995,National,1,.51533086,.53741219,.56203608,4.91781566263346,4.70235667127709,4.50914506460506,14-Dec-25,0,.11428571,N,,,,,2,1995,4.9178157,4.7023567,4.5091451,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,1996,EHPM,1996,National,1,.56577615,.590019,.6170533,5.39921635524416,5.16266627085307,4.9505413482593,14-Dec-25,0,.11428571,N,,,,,2,1996,5.3992164,5.1626663,4.9505413,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,1998,EHPM,1998,National,1,.60623805,.63221465,.66118232,5.78534529442305,5.53187815630806,5.30458296344812,14-Dec-25,0,.11428571,N,,,,,2,1998,5.7853453,5.5318782,5.304583,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,1999,EHPM,1999,National,1,.6093591,.63546942,.66458623,5.81512948477364,5.56035744382139,5.33189208687523,14-Dec-25,0,.11428571,N,,,,,2,1999,5.8151295,5.5603574,5.3318921,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2000,EHPM,2000,National,1,.6335722,.66072003,.6909938,6.0461957237045,5.78130022506456,5.54375671587883,14-Dec-25,1,.11428571,N,,,,,2,2000,6.0461957,5.7813002,5.5437567,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2001,EHPM,2001,National,1,.64259891,.67013352,.70083861,6.13233786111652,5.86366830925594,5.6227404396319,14-Dec-25,1,.11428571,N,,,,,2,2001,6.1323379,5.8636683,5.6227404,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2002,EHPM,2002,National,1,.66053356,.68883665,.72039871,6.3034886867641,6.02732068705725,5.77966862761498,14-Dec-25,1,.11428571,N,,,,,2,2002,6.3034887,6.0273207,5.7796686,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2003,EHPM,2003,National,1,.67716171,.7061773,.73853389,6.46217157147045,6.17905136846242,5.92516496084431,14-Dec-25,1,.11428571,N,,,,,2,2003,6.4621716,6.1790514,5.925165,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2004,EHPM,2004,National,1,.71354569,.74412029,.77821541,.77821540981299,.744120291419205,.713545690827857,14-Dec-25,1,1,N,,,,,2,2004,.77821541,.74412029,.71354569,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2005,EHPM,2005,National,1,.74395146,.77582891,.81137689,.8113768942904,.775828907288369,.743951455159865,14-Dec-25,1,1,N,,,,,2,2005,.81137689,.77582891,.74395146,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2006,EHPM,2006,National,1,.78025625,.81368932,.85097205,.850972052188558,.813689324934233,.780256254498995,14-Dec-25,1,1,N,,,,,2,2006,.85097205,.81368932,.78025625,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2007,EHPM,2007,National,1,.81814469,.85320123,.89229437,.892294370736582,.85320123298995,.818144687397085,14-Dec-25,1,1,N,,,,,2,2007,.89229437,.85320123,.81814469,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2008,EHPM,2008,National,1,.86513901,.90220921,.94354786,.94354786302133,.902209210902317,.865139013259186,14-Dec-25,1,1,N,,,,,2,2008,.94354786,.90220921,.86513901,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2009,EHPM,2009,National,1,.86627185,.90339059,.94478337,.944783372183145,.903390590024277,.866271851580395,14-Dec-25,1,1,N,,,,,2,2009,.94478337,.90339059,.86627185,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2010,EHPM,2010,National,1,.8820599,.91985513,.96200231,.962002310248031,.919855133194723,.882059895484311,14-Dec-25,1,1,N,,,,,2,2010,.96200231,.91985513,.8820599,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2011,EHPM,2011,National,1,.92726719,.96699951,1.0113068,1.0113068104994,.966999508174578,.927267190597161,14-Dec-25,1,1,N,,,,,2,2011,1.0113068,.96699951,.92726719,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2012,EHPM,2012,National,1,.93330633,.97329742,1.0178933,1.01789328954061,.973297420862727,.933306333074069,14-Dec-25,1,1,N,,,,,2,2012,1.0178933,.97329742,.93330633,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2013,EHPM,2013,National,1,.94038076,.98067498,1.0256089,1.0256088792746,.980674975725988,.940380757118447,14-Dec-25,1,1,N,,,,,2,2013,1.0256089,.98067498,.94038076,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2014,EHPM,2014,National,1,.95245904,.9932708,1.0387818,1.03878183735703,.993270801102285,.952459042072262,14-Dec-25,1,1,N,,,,,2,2014,1.0387818,.9932708,.95245904,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2015,EHPM,2015,National,1,.95496097,.99587994,1.0415105,1.04151052153124,.995879936358799,.954960972526976,14-Dec-25,1,1,N,,,,,2,2015,1.0415105,.99587994,.95496097,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2016,EHPM,2016,National,1,.94712812,.98771146,1.0329678,1.03296776986157,.987711459119977,.947128123723364,14-Dec-25,1,1,N,,,,,2,2016,1.0329678,.98771146,.94712812,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2017,EHPM,2017,National,1,.9629429,1.0042039,1.0502159,1.05021586699155,1.00420388384063,.962942903573377,14-Dec-25,1,1,N,,,,,2,2017,1.0502159,1.0042039,.9629429,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2018,EHPM,2018,National,1,.97337314,1.015081,1.0615914,1.06159141309635,1.0150810453255,.973373141527471,14-Dec-25,1,1,N,,,,,2,2018,1.0615914,1.015081,.97337314,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2019,EHPM,2019,National,1,.96775847,1.0092258,1.0554679,1.0554678725628,1.00922578891592,.967758467357272,14-Dec-25,1,1,N,,,,,2,2019,1.0554679,1.0092258,.96775847,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2021,EHPM,2021,National,1,1.0259863,1.0699486,1.118973,1.11897296198701,1.06994859786197,1.02598628234641,14-Dec-25,1,1,N,,,,,2,2021,1.118973,1.0699486,1.0259863,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2022,EHPM,2022,National,1,1.1011371,1.1483195,1.2009348,1.20093477553813,1.14831950624524,1.10113706725041,14-Dec-25,1,1,N,,,,,2,2022,1.2009348,1.1483195,1.1011371,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SLV,El Salvador,2023,EHPM,2023,National,1,1.1243158,1.1724914,1.2262142,1.2262142123584,1.17249140217073,1.12431578227225,14-Dec-25,1,1,N,,,,,2,2023,1.2262142,1.1724914,1.1243158,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2002,LSMS,2002,National,1,.30240163,.33200812,.4142445,.414244496859717,.332008117893666,.302401633148226,14-Dec-25,0,1,N,,,,,2,2002,.4142445,.33200812,.30240163,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2003,HBS,2003,National,1,.33226735,.36479782,.45515601,.455156006373584,.364797819089111,.332267346236364,14-Dec-25,1,1,N,,,,,2,2003,.45515601,.36479782,.33226735,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2004,HBS,2004,National,1,.36890436,.40502176,.50534317,.505343172558305,.40502176102128,.368904359238086,14-Dec-25,1,1,N,,,,,2,2004,.50534317,.40502176,.36890436,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2005,HBS,2005,National,1,.42837166,.47031118,.58680438,.586804380668334,.470311179688232,.428371660692769,14-Dec-25,1,1,N,,,,,2,2005,.58680438,.47031118,.42837166,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2006,HBS,2006,National,1,.47859405,.52545056,.65560145,.655601451527325,.525450562795658,.47859404564003,14-Dec-25,1,1,N,,,,,2,2006,.65560145,.52545056,.47859405,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2007,HBS,2007,National,1,.5091844,.55903586,.69750562,.697505615603376,.5590358554242,.509184404107968,14-Dec-25,1,1,N,,,,,2,2007,.69750562,.55903586,.5091844,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2008,HBS,2008,National,1,.57237919,.6284177,.78407292,.784072919333225,.628417700687939,.572379194198347,14-Dec-25,1,1,N,,,,,2,2008,.78407292,.6284177,.57237919,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2009,HBS,2009,National,1,.61883894,.67942606,.84771574,.847715737782952,.679426060560244,.618838935687372,14-Dec-25,1,1,N,,,,,2,2009,.84771574,.67942606,.61883894,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2010,HBS,2010,National,1,.65685145,.72116017,.89978713,.89978712845561,.721160168181207,.65685144689532,14-Dec-25,1,1,N,,,,,2,2010,.89978713,.72116017,.65685145,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2012,EU-SILC,2012,National,1,.78351996,.8602301,1.0733038,1.07330383240861,.860230100888256,.783519960422135,14-Dec-25,2,1,N,,,,,2,2012,1.0733038,.8602301,.78351996,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2013,EU-SILC,2013,National,1,.84380605,.92641847,1.1558867,1.1558866509311,.926418466348408,.843806046008066,14-Dec-25,2,1,N,,,,,2,2013,1.1558867,.92641847,.84380605,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2013,HBS,2013,National,1,.84380605,.92641847,1.1558867,1.1558866509311,.926418466348408,.843806046008066,14-Dec-25,1,1,N,,,,,2,2013,1.1558867,.92641847,.84380605,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2014,EU-SILC,2014,National,1,.86137784,.94571062,1.1799574,1.17995735704281,.945710623258406,.861377844533798,14-Dec-25,2,1,N,,,,,2,2014,1.1799574,.94571062,.86137784,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2015,EU-SILC,2015,National,1,.87337138,.95887838,1.1963867,1.196386682475,.958878376738183,.873371377048727,14-Dec-25,2,1,N,,,,,2,2015,1.1963867,.95887838,.87337138,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2015,HBS,2015,National,1,.87337138,.95887838,1.1963867,1.196386682475,.958878376738183,.873371377048727,14-Dec-25,1,1,N,,,,,2,2015,1.1963867,.95887838,.87337138,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2016,EU-SILC,2016,National,1,.88317333,.96963999,1.2098139,1.20981388001552,.969639988824306,.883173333370752,14-Dec-25,2,1,N,,,,,2,2016,1.2098139,.96963999,.88317333,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2017,EU-SILC,2017,National,1,.91082602,1,1.2476939,1.24769388016106,1,.910826021564564,14-Dec-25,2,1,N,,,,,2,2017,1.2476939,1,.91082602,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2018,EU-SILC,2018,National,1,.92867675,1.0195984,1.2721467,1.27214668276607,1.01959839908957,.928676753436353,14-Dec-25,2,1,N,,,,,2,2018,1.2721467,1.0195984,.92867675,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2018,HBS,2018,National,1,.92867675,1.0195984,1.2721467,1.27214668276607,1.01959839908957,.928676753436353,14-Dec-25,1,1,N,,,,,2,2018,1.2721467,1.0195984,.92867675,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2019,EU-SILC,2019,National,1,.94585015,1.0384531,1.2956716,1.29567163481351,1.03845314577183,.945850147344561,14-Dec-25,2,1,N,,,,,2,2019,1.2956716,1.0384531,.94585015,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2019,HBS,2019,National,1,.94585015,1.0384531,1.2956716,1.29567163481351,1.03845314577183,.945850147344561,14-Dec-25,1,1,N,,,,,2,2019,1.2956716,1.0384531,.94585015,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2020,EU-SILC,2020,National,1,.96075228,1.0548143,1.3160853,1.31608530815643,1.05481426901488,.96075228413636,14-Dec-25,2,1,N,,,,,2,2020,1.3160853,1.0548143,.96075228,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2021,EU-SILC,2021,National,1,1,1.0979045,1.3698487,1.36984874237326,1.0979045134023,1,14-Dec-25,2,1,N,,,,,2,2021,1.3698487,1.0979045,1,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SRB,Serbia,2022,EU-SILC,2022,National,1,1.1198152,1.2294501,1.5339774,1.53397737804782,1.22945010986975,1.11981515228478,14-Dec-25,2,1,N,,,,,2,2022,1.5339774,1.2294501,1.1198152,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,SSD,South Sudan,2009,NBHS,2009,National,1,.0043793,.02156419,.67308437,.673084372321829,.0215641910580629,.00437929947628131,14-Dec-25,0,1,N,,,,,2,2009,.67308437,.02156419,.0043793,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,SSD,South Sudan,2016,HFS-W3,2016.5,National,1,.01429287,.0703798,2.1967688,2.19676880760953,.0703797981734072,.0142928715689683,14-Dec-25,1,1,N,,,,,2,2016.5,2.1967688,.0703798,.01429287,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,STP,São Tomé and Principe,2000,IOF,2000.5,National,1,98.743053,136.25584,.20449965,.204499647649764,136.25584027482,98.7430530637086,14-Dec-25,0,1,N,,,,,2,2000.5,.20449965,136.25584,98.743053,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,STP,São Tomé and Principe,2010,IOF,2010,National,1,422.34228,582.7914,.87468277,.87468276800473,582.791397922134,422.342277689016,14-Dec-25,1,1,N,,,,,2,2010,.87468277,582.7914,422.34228,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,STP,São Tomé and Principe,2017,IOF,2017,National,1,724688.56,999999.95,1500.8504,1.5008504407891,999.999952502551,724.688557749207,14-Dec-25,2,1000,N,,,,,2,2017,1.5008504,999.99995,724.68856,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SUR,Suriname,1999,EHS,1999,National,1,.0287296,.06883929,.15437128,154.371283472807,68.8392887181131,28.7295978024457,14-Dec-25,0,.001,U,,,,,2,1999,154.37128,68.839289,28.729598,0,0,0,0,0,0,CPI_v13_M_v01_A
LAC,SUR,Suriname,2022,SSLC,2022,National,1,1.5244602,3.6527751,8.1913046,8.19130455297712,3.65277509142247,1.52446024927836,14-Dec-25,1,1,N,,,,,2,2022,8.1913046,3.6527751,1.5244602,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,1992,MC-LIS,1992,National,1,.23667237,.26190912,.27620192,8.32085911281692,7.89027411278883,7.12999177508244,14-Dec-25,0,.03319392,N,,,,,2,1992,8.3208591,7.8902741,7.1299918,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,1996,MC-LIS,1996,National,1,.38449326,.42549239,.4487122,13.5179036412328,12.8183837406044,11.583244046265,14-Dec-25,0,.03319392,N,,,,,2,1996,13.517904,12.818384,11.583244,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2004,EU-SILC,2004,National,1,.69685058,.77115687,.81324014,24.4996725857283,23.231871824054,20.9933207208599,14-Dec-25,2,.03319392,N,,,,,2,2004,24.499673,23.231872,20.993321,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2004,HBS,2004,National,1,.69685058,.77115687,.81324014,24.4996725857283,23.231871824054,20.9933207208599,14-Dec-25,1,.03319392,N,,,,,2,2004,24.499673,23.231872,20.993321,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2005,EU-SILC,2005,National,1,.71572884,.79204815,.83527149,25.163389005976,23.8612424717131,21.562047165232,14-Dec-25,2,.03319392,N,,,,,2,2005,25.163389,23.861242,21.562047,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2005,HBS,2005,National,1,.71572884,.79204815,.83527149,25.163389005976,23.8612424717131,21.562047165232,14-Dec-25,1,.03319392,N,,,,,2,2005,25.163389,23.861242,21.562047,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2006,EU-SILC,2006,National,1,.74781736,.82755831,.87271951,26.2915478958122,24.9310217772989,22.5287458554103,14-Dec-25,2,.03319392,N,,,,,2,2006,26.291548,24.931022,22.528746,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2006,HBS,2006,National,1,.74781736,.82755831,.87271951,26.2915478958122,24.9310217772989,22.5287458554103,14-Dec-25,1,.03319392,N,,,,,2,2006,26.291548,24.931022,22.528746,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2007,EU-SILC,2007,National,1,.76843261,.8503718,.89677796,27.0163328531157,25.6183008080353,23.1498008106994,14-Dec-25,2,.03319392,N,,,,,2,2007,27.016333,25.618301,23.149801,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2007,HBS,2007,National,1,.76843261,.8503718,.89677796,27.0163328531157,25.6183008080353,23.1498008106994,14-Dec-25,1,.03319392,N,,,,,2,2007,27.016333,25.618301,23.149801,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2008,EU-SILC,2008,National,1,.80376649,.88947339,.93801339,28.2585913296976,26.7962753135846,24.2142693469966,14-Dec-25,2,.03319392,N,,,,,2,2008,28.258591,26.796275,24.214269,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2008,HBS,2008,National,1,.80376649,.88947339,.93801339,28.2585913296976,26.7962753135846,24.2142693469966,14-Dec-25,1,.03319392,N,,,,,2,2008,28.258591,26.796275,24.214269,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2009,EU-SILC,2009,National,1,.8167482,.90383936,.95316333,.953163331463414,.903839358116387,.816748201297642,14-Dec-25,2,1,N,,,,,2,2009,.95316333,.90383936,.8167482,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2009,HBS,2009,National,1,.8167482,.90383936,.95316333,.953163331463414,.903839358116387,.816748201297642,14-Dec-25,1,1,N,,,,,2,2009,.95316333,.90383936,.8167482,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2010,EU-SILC,2010,National,1,.82456462,.91248925,.96228526,.962285263046688,.912489251072665,.82456461740081,14-Dec-25,2,1,N,,,,,2,2010,.96228526,.91248925,.82456462,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2011,EU-SILC,2011,National,1,.85688168,.94825234,1,1,.94825233858787,.856881684740924,14-Dec-25,2,1,N,,,,,2,2011,1,.94825234,.85688168,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2012,EU-SILC,2012,National,1,.88778172,.98244729,1.036061,1.03606102940707,.982447294055008,.887781720372745,14-Dec-25,2,1,N,,,,,2,2012,1.036061,.98244729,.88778172,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2013,EU-SILC,2013,National,1,.90021486,.9962062,1.0505708,1.0505707805551,.996206199513458,.900214860381643,14-Dec-25,2,1,N,,,,,2,2013,1.0505708,.9962062,.90021486,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2014,EU-SILC,2014,National,1,.89952921,.99544744,1.0497706,1.04977061369399,.995447439416149,.899529212053621,14-Dec-25,2,1,N,,,,,2,2014,1.0497706,.99544744,.89952921,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2015,EU-SILC,2015,National,1,.89660374,.99221002,1.0463565,1.04635652437,.992210021230524,.896603741441821,14-Dec-25,2,1,N,,,,,2,2015,1.0463565,.99221002,.89660374,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2016,EU-SILC,2016,National,1,.89194135,.98705047,1.0409154,1.04091540439775,.987050466492307,.891941345393128,14-Dec-25,2,1,N,,,,,2,2016,1.0409154,.98705047,.89194135,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2017,EU-SILC,2017,National,1,.9036431,1,1.0545716,1.05457161486065,1,.903643102021754,14-Dec-25,2,1,N,,,,,2,2017,1.0545716,1,.9036431,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2018,EU-SILC,2018,National,1,.92636103,1.0251404,1.0810839,1.08108394234188,1.02514037653548,.926361029860271,14-Dec-25,2,1,N,,,,,2,2018,1.0810839,1.0251404,.92636103,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2019,EU-SILC,2019,National,1,.9510445,1.0524559,1.1098901,1.10989009617493,1.05245587927339,.951044495487643,14-Dec-25,2,1,N,,,,,2,2019,1.1098901,1.0524559,.9510445,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2020,EU-SILC,2020,National,1,.96946566,1.0728413,1.131388,1.13138800060994,1.07284131742863,.969465656058315,14-Dec-25,2,1,N,,,,,2,2020,1.131388,1.0728413,.96946566,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2021,EU-SILC,2021,National,1,1,1.1066316,1.1670223,1.16702225967445,1.10663158692039,1,14-Dec-25,2,1,N,,,,,2,2021,1.1670223,1.1066316,1,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2022,EU-SILC,2022,National,1,1.1277415,1.2479943,1.3160994,1.31609938808049,1.24799432256139,1.12774146094491,14-Dec-25,2,1,N,,,,,2,2022,1.3160994,1.2479943,1.1277415,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVK,Slovak Republic,2023,EU-SILC,2023,National,1,1.2465146,1.3794324,1.4547103,1.45471025465334,1.37943240094279,1.24651457381725,14-Dec-25,2,1,N,,,,,2,,,,,1,1,1,1,1,1,CPI_v13_M_v01_A
ECA,SVN,Slovenia,1987,IES,1987,National,1,.0001222,.0001287,.00013578,.032538602840584,.0308422483582839,.0292838012877768,14-Dec-25,0,.00417293,N,,,,,2,1987,.0325386,.03084225,.0292838,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVN,Slovenia,1993,IES,1993,National,1,.00120398,.00126805,.0013378,.32058999774241,.303876487260251,.288521724019085,14-Dec-25,0,.00417293,N,,,,,2,1993,.32059,.30387649,.28852172,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVN,Slovenia,1997,HBS-LIS,1997,National,1,.47153732,.49663194,.5239472,125.558706378677,119.0128790916,112.999203609245,14-Dec-25,1,.00417293,N,,,,,2,1997,125.55871,119.01288,112.9992,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVN,Slovenia,1998,HBS,1998,National,1,.00212297,.00223595,.00235893,.565293290942912,.535822517025442,.50874760918249,14-Dec-25,2,.00417293,N,,,,,2,1998,.56529329,.53582252,.50874761,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVN,Slovenia,1999,HBS-LIS,1999,National,1,.54006349,.56880499,.60008983,143.805527815297,136.308428050929,129.420815062613,14-Dec-25,1,.00417293,N,,,,,2,1999,143.80553,136.30843,129.42082,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVN,Slovenia,2002,HBS,2002,National,1,.68516971,.72163358,.76132414,182.443717878281,172.93227019546,164.194068403182,14-Dec-25,2,.00417293,N,,,,,2,2002,182.44372,172.93227,164.19407,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,SVN,Slovenia,2003,HBS,2003,National,1,.72315666,.76164215,.80353323,192.558702067965,182.519923852465,173.297261570107,14-Dec-25,2,.00417293,N,,,,,2,2003,192.5587,182.51992,173.29726,0,0,0,0,0,0,CPI_v13_M_v01_A
